,제공기관명,관리번호,공원명,공원구분,소재지지번주소,위도,경도,공원면적,지정고시일,데이터기준일자,시도,자치구
15514,서울특별시 도봉구,11320-00012,방 학,어린이공원,서울특별시 도봉구 방학동 304-20,37.6631059,127.0322622,305.0,2016-11-01,2019-01-01,서울특별시,도봉구
15515,서울특별시 도봉구,11320-00013,샘 말,어린이공원,서울특별시 도봉구 방학동 611-5,37.6684889,127.0315749,1085.0,2016-11-01,2019-01-01,서울특별시,도봉구
15516,서울특별시 도봉구,11320-00014,개나리,어린이공원,서울특별시 도봉구 방학동 638-12,37.6673406,127.0371512,960.0,2018-06-01,2019-01-01,서울특별시,도봉구
15517,서울특별시 도봉구,11320-00015,생잇들,어린이공원,서울특별시 도봉구 방학동 644-28,37.6689795,127.039176,970.0,2009-05-01,2019-01-01,서울특별시,도봉구
15518,서울특별시 도봉구,11320-00016,무궁화,어린이공원,서울특별시 도봉구 방학동 655-31,37.6678419,127.0421955,1003.0,2016-10-01,2019-01-01,서울특별시,도봉구
15519,서울특별시 도봉구,11320-00017,뒷 말,어린이공원,서울특별시 도봉구 방학동 663,37.6637475,127.0336461,1000.0,2018-10-01,2019-01-01,서울특별시,도봉구
15520,서울특별시 도봉구,11320-00018,사 슴,어린이공원,서울특별시 도봉구 방학동 681-13,37.6644567,127.041749,970.0,2014-12-01,2019-01-01,서울특별시,도봉구
15521,서울특별시 도봉구,11320-00019,소 망,어린이공원,서울특별시 도봉구 방학동 694-9,37.6635246,127.0369361,973.0,2018-10-01,2019-01-01,서울특별시,도봉구
15522,서울특별시 도봉구,11320-00020,학 골,어린이공원,서울특별시 도봉구 방학동 735-4,37.6635246,127.0369361,149.0,2009-05-01,2019-01-01,서울특별시,도봉구
15523,서울특별시 도봉구,11320-00021,금성윗들,어린이공원,서울특별시 도봉구 방학1동 717-1,37.6676592,127.0447831,1289.0,2017-12-01,2019-01-01,서울특별시,도봉구
15524,서울특별시 도봉구,11320-00022,노 해,어린이공원,서울특별시 도봉구 쌍문동 709-32,37.6609382,127.0396947,1019.0,2018-08-01,2019-01-01,서울특별시,도봉구
15525,서울특별시 도봉구,11320-00023,둥근달,어린이공원,서울특별시 도봉구 쌍문동 139-101,37.6497343,127.0301124,1013.0,2018-06-01,2019-01-01,서울특별시,도봉구
15526,서울특별시 도봉구,11320-00024,꽃동네,어린이공원,서울특별시 도봉구 쌍문동 286-32,37.6506429,127.0229685,317.0,2015-11-01,2019-01-01,서울특별시,도봉구
15527,서울특별시 도봉구,11320-00025,샛 별,어린이공원,서울특별시 도봉구 쌍문동 315-362,37.6480726,127.0291963,331.0,2016-12-01,2019-01-01,서울특별시,도봉구
15528,서울특별시 도봉구,11320-00026,효 자,어린이공원,서울특별시 도봉구 창동 27-2,37.6500558,127.0510344,1573.0,2010-12-01,2019-01-01,서울특별시,도봉구
15529,서울특별시 도봉구,11320-00027,모 랫,어린이공원,서울특별시 도봉구 창동 30-1,37.6468286,127.0517995,1500.0,2018-08-01,2019-01-01,서울특별시,도봉구
15530,서울특별시 도봉구,11320-00028,유 만,어린이공원,서울특별시 도봉구 창동 33-4,37.650387,127.0529829,1500.0,2018-08-01,2019-01-01,서울특별시,도봉구
15531,서울특별시 도봉구,11320-00029,대 창,어린이공원,서울특별시 도봉구 창동 38-4,37.644360,127.0522814,1500.0,2011-11-01,2019-01-01,서울특별시,도봉구
15532,서울특별시 도봉구,11320-00030,창 원,어린이공원,서울특별시 도봉구 창동 307,37.6529957,127.0403553,2329.0,2010-05-01,2019-01-01,서울특별시,도봉구
15533,서울특별시 도봉구,11320-00031,은행나무,어린이공원,서울특별시 도봉구 창동 347-3,37.6496529,127.0437757,3199.0,2013-02-01,2019-01-01,서울특별시,도봉구
15534,서울특별시 도봉구,11320-00032,반 석,어린이공원,서울특별시 도봉구 창동 354,37.6471171,127.0412529,2596.0,2010-12-01,2019-01-01,서울특별시,도봉구
15535,서울특별시 도봉구,11320-00033,뱃 골,어린이공원,서울특별시 도봉구 창동 367,37.6465834,127.0450164,2319.0,2015-11-01,2019-01-01,서울특별시,도봉구
15536,서울특별시 도봉구,11320-00034,밤 골,어린이공원,서울특별시 도봉구 창동 368,37.6487859,127.0458545,2279.0,2012-04-01,2019-01-01,서울특별시,도봉구
15537,서울특별시 도봉구,11320-00035,창 골,어린이공원,서울특별시 도봉구 창동 381,37.6430752,127.0486262,4236.0,2018-12-01,2019-01-01,서울특별시,도봉구
15538,서울특별시 도봉구,11320-00036,신 창,어린이공원,서울특별시 도봉구 창동 449-103,37.6400636,127.040857,579.0,2016-11-01,2019-01-01,서울특별시,도봉구
15549,서울특별시 도봉구,11320-00001,북한산 국립공원,기타,서울특별시 도봉구 도봉1동 산29-2,37.6920803,127.0312043,8703000.0,,2019-01-01,서울특별시,도봉구
15550,서울특별시 도봉구,11320-00002,초안산근린공원,근린공원,서울특별시 도봉구 창동 산24 초안산근린공원,37.6474261,127.0414291,664905.0,,2019-01-01,서울특별시,도봉구
15551,서울특별시 도봉구,11320-00003,쌍문근린공원,근린공원,서울특별시 도봉구 쌍문동 산80,37.6541919,127.0290879,328018.0,,2019-01-01,서울특별시,도봉구
15552,서울특별시 도봉구,11320-00004,월천근린공원,근린공원,서울특별시 도봉구 창동 28,37.6472711141,127.0523186642,10712.0,,2019-01-01,서울특별시,도봉구
15553,서울특별시 도봉구,11320-00005,누 원,어린이공원,서울특별시 도봉구 도봉동 653,37.6803963,127.0500458,1515.0,2010-04-01,2019-01-01,서울특별시,도봉구
15554,서울특별시 도봉구,11320-00006,새동네,어린이공원,서울특별시 도봉구 도봉동 289-5,37.6889748,127.0431725,1289.0,2010-08-01,2019-01-01,서울특별시,도봉구
15555,서울특별시 도봉구,11320-00007,무지개,어린이공원,서울특별시 도봉구 도봉동 570-13,37.6856475,127.0450237,921.0,2016-11-01,2019-01-01,서울특별시,도봉구
16016,서울특별시 광진구,11215-10511,양마장공원,어린이공원,서울특별시 광진구 자양2동 689-6,37.530871,127.079924,1113.0,1982-03-09,2020-12-11,서울특별시,광진구
16017,서울특별시 광진구,11215-10512,자양공원,어린이공원,서울특별시 광진구 자양3동 792-1,37.533555,127.061065,494.8,1984-05-18,2020-12-11,서울특별시,광진구
16018,서울특별시 광진구,11215-10514,세모꼴공원,소공원,서울특별시 광진구 자양1동 859-1,37.53840524,127.0815964,862.0,2009-06-04,2020-12-11,서울특별시,광진구
16019,서울특별시 광진구,11215-10701,가중나무공원,어린이공원,서울특별시 광진구 화양동 32-1,37.54651806,127.0677058,971.6,1969-01-21,2020-12-11,서울특별시,광진구
16020,서울특별시 광진구,11215-10702,한아름공원,어린이공원,서울특별시 광진구 화양동 12-55,37.544337,127.0704694,936.2,1969-01-21,2020-12-11,서울특별시,광진구
16021,서울특별시 광진구,11215-10703,해님공원,어린이공원,서울특별시 광진구 화양동 45-3,37.542693,127.0670234,1002.3,1969-01-21,2020-12-11,서울특별시,광진구
16022,서울특별시 광진구,11215-10704,화양공원,어린이공원,서울특별시 광진구 화양동 8-36,37.54160832,127.0696023,996.4,1969-01-21,2020-12-11,서울특별시,광진구
16023,서울특별시 광진구,11215-10705,화양동정자마당공원,소공원,서울특별시 광진구 화양동 110-34,37.546504,127.063046,2382.0,2002-06-18,2020-12-11,서울특별시,광진구
16024,서울특별시 광진구,11215-10901,남일공원,어린이공원,서울특별시 광진구 군자동 159-1,37.555947,127.064935,238.0,1979-02-02,2020-12-11,서울특별시,광진구
16025,서울특별시 광진구,11215-10902,군자공원,어린이공원,서울특별시 광진구 군자동 115-1,37.5545650578,127.0728508642,642.0,1993-12-17,2020-12-11,서울특별시,광진구
16026,서울특별시 광진구,11215-10903,홍련산의,소공원,서울특별시 광진구 구의동 668-5,37.54593706,127.088595,1291.1,2008-07-03,2020-12-11,서울특별시,광진구
16027,서울특별시 광진구,11215-10904,능동소공원,소공원,서울특별시 광진구 능동 242-26,37.5525072,127.0829302,1062.0,1971-08-31,2020-12-11,서울특별시,광진구
16043,서울특별시 광진구,11215-10104,한마음공원,어린이공원,서울특별시 광진구 중곡2동 51-6,37.559563,127.075261,897.8,2000-03-03,2020-12-11,서울특별시,광진구
16044,서울특별시 광진구,11215-10105,긴고랑공원,어린이공원,서울특별시 광진구 중곡4동 68-19,37.5588785,127.0910182,633.0,2004-08-05,2020-12-11,서울특별시,광진구
16045,서울특별시 광진구,11215-10201,능동정자마당공원,소공원,서울특별시 광진구 능동 369-12,37.553395,127.070549,1518.0,2005-05-23,2020-12-11,서울특별시,광진구
16047,서울특별시 광진구,11215-10301,개나리공원,어린이공원,서울특별시 광진구 구의3동 216-5,37.538013,127.083613,988.8,1969-01-21,2020-12-11,서울특별시,광진구
16048,서울특별시 광진구,11215-10302,목련공원,어린이공원,서울특별시 광진구 구의3동 223-4,37.54063897,127.0906565,989.8,1969-01-21,2020-12-11,서울특별시,광진구
16049,서울특별시 광진구,11215-10303,무궁화공원,어린이공원,서울특별시 광진구 구의3동 206-10,37.541247,127.0945497,1041.7,1969-01-21,2020-12-11,서울특별시,광진구
16050,서울특별시 광진구,11215-10304,장미공원,어린이공원,서울특별시 광진구 구의3동 590-2,37.536273,127.0901399,986.5,1969-01-21,2020-12-11,서울특별시,광진구
16051,서울특별시 광진구,11215-10305,푸른동산공원,어린이공원,서울특별시 광진구 구의3동 227-13,37.54290187,127.0911934,933.2,1969-01-21,2020-12-11,서울특별시,광진구
16052,서울특별시 광진구,11215-10306,구둘공원,어린이공원,서울특별시 광진구 구의2동 60-8,37.548121,127.0921729,788.1,1973-05-18,2020-12-11,서울특별시,광진구
16053,서울특별시 광진구,11215-10307,산마루공원,어린이공원,서울특별시 광진구 구의2동 560-5,,127.0952179,917.0,2015-11-19,2020-12-11,서울특별시,광진구
16054,서울특별시 광진구,11215-10308,구의공원,어린이공원,서울특별시 광진구 구의3동 546-2,37.53650197,127.0947429,10464.0,1984-08-22,2020-12-11,서울특별시,광진구
16055,서울특별시 광진구,11215-10309,명성공원,어린이공원,서울특별시 광진구 구의1동 249-25,37.541424,127.077953,548.4,2001-10-20,2020-12-11,서울특별시,광진구
16056,서울특별시 광진구,11215-10310,구의가로휴식공원,소공원,서울특별시 광진구 구의동 589-4,37.536431,127.084515,95.2,1971-11-26,2020-12-11,서울특별시,광진구
16057,서울특별시 광진구,11215-10401,온달공원,어린이공원,서울특별시 광진구 광장동 242-1,37.54598705,127.1040746,1012.0,1978-11-14,2020-12-11,서울특별시,광진구
16058,서울특별시 광진구,11215-10402,평강공원,어린이공원,서울특별시 광진구 광장동 387-1,37.54811643,127.1005786,325.0,1984-05-18,2020-12-11,서울특별시,광진구
16059,서울특별시 광진구,11215-10501,약초원공원,소공원,서울특별시 광진구 자양4동 553-22,37.533371,127.054402,1337.0,1998-03-19,2020-12-11,서울특별시,광진구
16060,서울특별시 광진구,11215-10502,약초원공원,어린이공원,서울특별시 광진구 자양4동 74-21,37.532914,127.057631,826.0,1967-01-21,2020-12-11,서울특별시,광진구
16061,서울특별시 광진구,11215-10503,정말공원,어린이공원,서울특별시 광진구 자양1동 619-20,37.53316599,127.078175,989.4,1969-01-21,2020-12-11,서울특별시,광진구
16062,서울특별시 광진구,11215-10504,자마장공원,어린이공원,서울특별시 광진구 자양1동 630,37.53444989,127.0821906,998.8,1969-01-21,2020-12-11,서울특별시,광진구
16063,서울특별시 광진구,11215-10505,장독골공원,어린이공원,서울특별시 광진구 자양1동 804-10,37.535642,127.0778291,997.4,1969-01-21,2020-12-11,서울특별시,광진구
16064,서울특별시 광진구,11215-10506,언덕배기공원,어린이공원,서울특별시 광진구 자양2동 686-52,37.53214999,127.0879491,800.4,1969-01-21,2020-12-11,서울특별시,광진구
16065,서울특별시 광진구,11215-10507,금모래공원,어린이공원,서울특별시 광진구 자양2동 651-50,37.53030864,127.082539,1022.5,1969-01-21,2020-12-11,서울특별시,광진구
16066,서울특별시 광진구,11215-10508,동자공원,어린이공원,서울특별시 광진구 자양3동 582-19,37.531866,127.0742772,985.9,1969-01-21,2020-12-11,서울특별시,광진구
16067,서울특별시 광진구,11215-10509,노유산공원,어린이공원,서울특별시 광진구 자양4동 5-7,37.53913301,127.0685093,993.1,1969-01-21,2020-12-11,서울특별시,광진구
16068,서울특별시 광진구,11215-10510,성화공원,어린이공원,서울특별시 광진구 자양4동 199-4,37.536177,127.053077,253.0,1979-09-15,2020-12-11,서울특별시,광진구
16076,서울특별시 광진구,11215-10101,중곡공원,어린이공원,서울특별시 광진구 중곡1동 232-44,37.564536,127.0791404,995.7,1973-05-18,2020-12-11,서울특별시,광진구
16077,서울특별시 광진구,11215-10102,배나무터공원,어린이공원,서울특별시 광진구 중곡3동 695,37.56833955,127.0802718,971.9,1973-05-18,2020-12-11,서울특별시,광진구
16079,서울특별시 광진구,11215-10103,해오름공원,어린이공원,서울특별시 광진구 중곡4동 100-16,37.55678368,127.0921836,840.0,1973-05-18,2020-12-11,서울특별시,광진구
16195,서울특별시 관악구,11620-00068,미성,소공원,서울특별시 관악구 신림동 762-2,37.477136,126.913770,159.0,1986-01-01,2021-03-10,서울특별시,관악구
16196,서울특별시 관악구,11620-00069,약수,어린이공원,서울특별시 관악구 신림동 1685,37.473131,126.912442,533.0,1987-01-01,2021-03-10,서울특별시,관악구
16197,서울특별시 관악구,11620-00070,삼육,소공원,서울특별시 관악구 봉천동 661-118,37.487922,126.934307,119.0,1987-01-01,2021-03-10,서울특별시,관악구
16198,서울특별시 관악구,11620-00071,양산,어린이공원,서울특별시 관악구 신림동 395-35,37.473626,126.932549,297.0,1988-03-05,2021-03-10,서울특별시,관악구
16199,서울특별시 관악구,11620-00072,합실,어린이공원,서울특별시 관악구 신림동 1704-4,37.465079,126.927068,1297.0,1997-11-12,2021-03-10,서울특별시,관악구
16200,서울특별시 관악구,11620-00073,행운동,소공원,서울특별시 관악구 봉천동 28-82,37.483375,126.959752,401.0,2000-09-14,2021-03-10,서울특별시,관악구
16201,서울특별시 관악구,11620-00074,봉천,어린이공원,서울특별시 관악구 봉천동 1707-2,37.469221,126.964465,652.0,2001-01-01,2021-03-10,서울특별시,관악구
16202,서울특별시 관악구,11620-00075,까치산,소공원,서울특별시 관악구 봉천동 1728-2,37.483056,126.960301,964.0,2009-09-20,2021-03-10,서울특별시,관악구
16203,서울특별시 관악구,11620-00076,남태령제2,소공원,서울특별시 관악구 남현동 612-52,37.471931,126.982172,1310.0,2013-03-28,2021-03-10,서울특별시,관악구
